epoch 0,  actor_loss: 60.3223,  critic_loss: 3.3594, cost_time: 3.0843, best_solution: 0,od: 3.5555, eqity: 4.9601,rad: 20.7112
epoch 67,  actor_loss: 14.4702,  critic_loss: 0.9210, cost_time: 2.7509, best_solution: [14.136430740356445],od: 4.1761, eqity: 5.6326,rad: 26.7460
epoch 68,  actor_loss: 28.7095,  critic_loss: 1.9600, cost_time: 3.0212, best_solution: [14.136430740356445],od: 5.3114, eqity: 5.9941,rad: 29.1800
epoch 69,  actor_loss: 4.8162,  critic_loss: 1.1790, cost_time: 2.9063, best_solution: [14.136430740356445],od: 4.6616, eqity: 5.6587,rad: 27.1840
epoch 70,  actor_loss: -23.8600,  critic_loss: 1.9297, cost_time: 2.8322, best_solution: [14.136430740356445],od: 4.8225, eqity: 5.6040,rad: 24.5839
epoch 71,  actor_loss: -30.0874,  critic_loss: 1.8350, cost_time: 2.8770, best_solution: [14.136430740356445],od: 4.4309, eqity: 4.8234,rad: 29.1807
epoch 72,  actor_loss: -16.2603,  critic_loss: 1.1756, cost_time: 2.8768, best_solution: [14.136430740356445],od: 4.7118, eqity: 5.7278,rad: 23.2501
epoch 73,  actor_loss: -5.1203,  critic_loss: 1.3023, cost_time: 2.7232, best_solution: [14.136430740356445],od: 3.8869, eqity: 5.3299,rad: 20.9354
epoch 74,  actor_loss: 19.4236,  critic_loss: 0.9241, cost_time: 2.9930, best_solution: [14.136430740356445],od: 4.8379, eqity: 6.2135,rad: 27.5361
epoch 75,  actor_loss: 34.0293,  critic_loss: 1.7224, cost_time: 3.0728, best_solution: [14.136430740356445],od: 5.4573, eqity: 5.9114,rad: 30.4985
epoch 76,  actor_loss: 34.3435,  critic_loss: 1.6723, cost_time: 2.9917, best_solution: [14.136430740356445],od: 5.5591, eqity: 6.4892,rad: 29.5733
epoch 77,  actor_loss: 12.8440,  critic_loss: 0.9559, cost_time: 2.7894, best_solution: [14.136430740356445],od: 3.7664, eqity: 5.1739,rad: 24.1955
epoch 78,  actor_loss: 25.7472,  critic_loss: 1.3518, cost_time: 2.8036, best_solution: [14.136430740356445],od: 5.6806, eqity: 6.9447,rad: 32.4053
5.680646063905442 6.944674636237323 32.40531873703003
epoch 79,  actor_loss: 3.7148,  critic_loss: 1.1126, cost_time: 2.8888, best_solution: [14.99520206451416],od: 4.8579, eqity: 5.8491,rad: 24.1363
epoch 80,  actor_loss: 4.7990,  critic_loss: 1.1182, cost_time: 3.0477, best_solution: [14.99520206451416],od: 6.4607, eqity: 6.1298,rad: 31.6826
epoch 81,  actor_loss: -10.6740,  critic_loss: 1.4653, cost_time: 2.8248, best_solution: [14.99520206451416],od: 4.5162, eqity: 5.4085,rad: 24.5477
epoch 82,  actor_loss: -14.0903,  critic_loss: 1.3399, cost_time: 2.8346, best_solution: [14.99520206451416],od: 4.7297, eqity: 6.2176,rad: 26.6568
epoch 83,  actor_loss: -10.2378,  critic_loss: 1.4836, cost_time: 2.7721, best_solution: [14.99520206451416],od: 4.0836, eqity: 5.6226,rad: 23.1921
epoch 84,  actor_loss: -3.1828,  critic_loss: 0.9088, cost_time: 2.8113, best_solution: [14.99520206451416],od: 4.4732, eqity: 5.5370,rad: 24.4560
epoch 85,  actor_loss: 10.7228,  critic_loss: 1.2318, cost_time: 2.9467, best_solution: [14.99520206451416],od: 4.7060, eqity: 6.0809,rad: 25.2104
epoch 86,  actor_loss: 17.8611,  critic_loss: 1.3620, cost_time: 2.8159, best_solution: [14.99520206451416],od: 5.1700, eqity: 6.3561,rad: 27.7652
epoch 87,  actor_loss: 21.3349,  critic_loss: 1.0723, cost_time: 2.8753, best_solution: [14.99520206451416],od: 5.4636, eqity: 6.3424,rad: 30.0057
epoch 88,  actor_loss: 19.0722,  critic_loss: 1.4144, cost_time: 2.8793, best_solution: [14.99520206451416],od: 5.5617, eqity: 6.2239,rad: 31.3758
epoch 89,  actor_loss: 5.3031,  critic_loss: 0.7754, cost_time: 2.8779, best_solution: [14.99520206451416],od: 4.6404, eqity: 6.7645,rad: 29.2517
epoch 90,  actor_loss: -5.4960,  critic_loss: 1.3877, cost_time: 2.9302, best_solution: [14.99520206451416],od: 4.6686, eqity: 6.7535,rad: 26.5644
epoch 91,  actor_loss: -7.1187,  critic_loss: 0.9341, cost_time: 2.9589, best_solution: [14.99520206451416],od: 5.4667, eqity: 6.7955,rad: 28.1101
epoch 92,  actor_loss: -7.5437,  critic_loss: 1.2641, cost_time: 2.9531, best_solution: [14.99520206451416],od: 5.0225, eqity: 6.9062,rad: 27.1052
epoch 93,  actor_loss: 0.0694,  critic_loss: 0.8369, cost_time: 2.9213, best_solution: [14.99520206451416],od: 5.4842, eqity: 7.6283,rad: 31.7338
epoch 94,  actor_loss: 16.1959,  critic_loss: 1.0212, cost_time: 3.0730, best_solution: [14.99520206451416],od: 6.7314, eqity: 7.1429,rad: 32.0517
6.73142559453845 7.142940349876881 32.05171197652817
epoch 95,  actor_loss: -1.4333,  critic_loss: 0.8002, cost_time: 2.8567, best_solution: [15.293384552001953],od: 4.5104, eqity: 5.8490,rad: 25.2537
epoch 96,  actor_loss: 3.6429,  critic_loss: 1.2374, cost_time: 2.8032, best_solution: [15.293384552001953],od: 4.6776, eqity: 6.2249,rad: 21.9579
epoch 97,  actor_loss: 10.3597,  critic_loss: 0.7734, cost_time: 3.0135, best_solution: [15.293384552001953],od: 4.8165, eqity: 6.7436,rad: 31.4570
epoch 98,  actor_loss: 26.7772,  critic_loss: 1.6471, cost_time: 3.0100, best_solution: [15.293384552001953],od: 6.1227, eqity: 7.4645,rad: 32.9168
6.122670415788889 7.464527398347855 32.916783571243286
epoch 99,  actor_loss: 4.8705,  critic_loss: 1.0049, cost_time: 2.7297, best_solution: [15.485824584960938],od: 4.3981, eqity: 5.6510,rad: 26.5324
epoch 100,  actor_loss: 13.3337,  critic_loss: 1.0842, cost_time: 3.0710, best_solution: [15.485824584960938],od: 5.3616, eqity: 5.8679,rad: 31.2046
epoch 101,  actor_loss: 17.7747,  critic_loss: 1.1147, cost_time: 2.8868, best_solution: [15.485824584960938],od: 6.0382, eqity: 6.8757,rad: 30.6725
epoch 102,  actor_loss: 0.5308,  critic_loss: 1.2256, cost_time: 2.9899, best_solution: [15.485824584960938],od: 4.9451, eqity: 6.5349,rad: 27.7996
epoch 103,  actor_loss: -4.3832,  critic_loss: 1.2882, cost_time: 3.0735, best_solution: [15.485824584960938],od: 4.6902, eqity: 7.0101,rad: 26.1352
epoch 104,  actor_loss: -0.9146,  critic_loss: 1.0517, cost_time: 3.1652, best_solution: [15.485824584960938],od: 5.4148, eqity: 7.2228,rad: 30.0161
epoch 105,  actor_loss: 3.9378,  critic_loss: 1.5867, cost_time: 2.8452, best_solution: [15.485824584960938],od: 4.8947, eqity: 6.8124,rad: 30.7213
epoch 106,  actor_loss: 7.5565,  critic_loss: 0.9107, cost_time: 2.9868, best_solution: [15.485824584960938],od: 5.2591, eqity: 6.8612,rad: 30.1829
epoch 107,  actor_loss: 12.3472,  critic_loss: 1.0507, cost_time: 3.0701, best_solution: [15.485824584960938],od: 5.1098, eqity: 6.5840,rad: 28.8688
epoch 108,  actor_loss: 7.5251,  critic_loss: 0.9471, cost_time: 2.9588, best_solution: [15.485824584960938],od: 4.6516, eqity: 6.7242,rad: 31.5517
epoch 109,  actor_loss: 17.4545,  critic_loss: 2.0075, cost_time: 3.1045, best_solution: [15.485824584960938],od: 6.4050, eqity: 7.6827,rad: 33.5798
6.404986091889441 7.68274462968111 33.57976043224335
epoch 110,  actor_loss: 23.4815,  critic_loss: 1.8433, cost_time: 3.3750, best_solution: [15.873273849487305],od: 7.5078, eqity: 7.9581,rad: 34.9102
7.507848467677832 7.958104692399502 34.91019141674042
epoch 111,  actor_loss: 12.6594,  critic_loss: 2.2307, cost_time: 3.0996, best_solution: [16.77525520324707],od: 7.2065, eqity: 8.2640,rad: 34.1474
epoch 112,  actor_loss: -22.2340,  critic_loss: 1.4470, cost_time: 3.0970, best_solution: [16.77525520324707],od: 5.7727, eqity: 7.4797,rad: 28.5108
epoch 113,  actor_loss: -48.1486,  critic_loss: 3.0886, cost_time: 2.7808, best_solution: [16.77525520324707],od: 3.5784, eqity: 5.1856,rad: 27.1788
epoch 114,  actor_loss: -14.6239,  critic_loss: 0.8849, cost_time: 3.1014, best_solution: [16.77525520324707],od: 7.0925, eqity: 8.9773,rad: 35.7339
7.092542551457882 8.977294459939003 35.7338542342186
epoch 115,  actor_loss: -14.9196,  critic_loss: 1.3475, cost_time: 3.0909, best_solution: [17.250629425048828],od: 6.2397, eqity: 7.6478,rad: 33.4542
epoch 116,  actor_loss: 1.4746,  critic_loss: 1.0307, cost_time: 3.1031, best_solution: [17.250629425048828],od: 5.9473, eqity: 8.6790,rad: 32.9278
epoch 117,  actor_loss: 10.5513,  critic_loss: 1.0173, cost_time: 3.1382, best_solution: [17.250629425048828],od: 5.5662, eqity: 8.1532,rad: 29.6521
epoch 118,  actor_loss: 20.3095,  critic_loss: 1.3129, cost_time: 3.1250, best_solution: [17.250629425048828],od: 5.5814, eqity: 7.1867,rad: 33.4474
epoch 119,  actor_loss: 30.4889,  critic_loss: 2.1415, cost_time: 3.1101, best_solution: [17.250629425048828],od: 6.5736, eqity: 7.8909,rad: 33.7146
epoch 120,  actor_loss: 31.7462,  critic_loss: 1.7898, cost_time: 3.2702, best_solution: [17.250629425048828],od: 6.8419, eqity: 8.4928,rad: 33.0526
epoch 121,  actor_loss: 18.5088,  critic_loss: 1.2421, cost_time: 3.0026, best_solution: [17.250629425048828],od: 6.4091, eqity: 8.0061,rad: 34.4206
epoch 122,  actor_loss: -2.6456,  critic_loss: 1.2144, cost_time: 2.9804, best_solution: [17.250629425048828],od: 5.8823, eqity: 7.6840,rad: 31.3813
epoch 123,  actor_loss: -15.6354,  critic_loss: 1.4501, cost_time: 2.9690, best_solution: [17.250629425048828],od: 5.0648, eqity: 6.9964,rad: 29.9149
epoch 124,  actor_loss: -6.4188,  critic_loss: 0.7261, cost_time: 3.2143, best_solution: [17.250629425048828],od: 6.2796, eqity: 7.9990,rad: 33.9984
epoch 125,  actor_loss: 1.5989,  critic_loss: 1.1908, cost_time: 3.2633, best_solution: [17.250629425048828],od: 6.9696, eqity: 8.1129,rad: 34.2854
epoch 126,  actor_loss: 3.3119,  critic_loss: 1.3708, cost_time: 3.0773, best_solution: [17.250629425048828],od: 6.9458, eqity: 7.9399,rad: 33.6374
epoch 127,  actor_loss: 0.9294,  critic_loss: 1.1479, cost_time: 3.0143, best_solution: [17.250629425048828],od: 6.3558, eqity: 7.9519,rad: 34.1474
epoch 128,  actor_loss: 7.9348,  critic_loss: 1.3156, cost_time: 3.2487, best_solution: [17.250629425048828],od: 6.1488, eqity: 8.1255,rad: 33.6646
epoch 129,  actor_loss: 21.6361,  critic_loss: 1.5456, cost_time: 3.3303, best_solution: [17.250629425048828],od: 7.9430, eqity: 8.7293,rad: 34.3830
epoch 130,  actor_loss: 11.9444,  critic_loss: 1.5341, cost_time: 3.2866, best_solution: [17.250629425048828],od: 8.0220, eqity: 8.1826,rad: 37.0147
8.022007040679455 8.182606682181358 37.01470124721527
epoch 131,  actor_loss: -14.0628,  critic_loss: 1.3963, cost_time: 3.5260, best_solution: [17.722034454345703],od: 5.9695, eqity: 8.1174,rad: 32.6142
epoch 132,  actor_loss: -12.0870,  critic_loss: 1.5465, cost_time: 3.2302, best_solution: [17.722034454345703],od: 6.5171, eqity: 7.6199,rad: 33.8546
epoch 133,  actor_loss: 2.3377,  critic_loss: 1.2763, cost_time: 3.4277, best_solution: [17.722034454345703],od: 7.5853, eqity: 10.1849,rad: 36.4919
7.585310462862253 10.184887707233429 36.49193501472473
epoch 134,  actor_loss: 3.1365,  critic_loss: 0.9253, cost_time: 3.4860, best_solution: [18.069290161132812],od: 7.8145, eqity: 8.0990,rad: 34.1474
epoch 135,  actor_loss: 6.0824,  critic_loss: 1.7634, cost_time: 3.3269, best_solution: [18.069290161132812],od: 7.7561, eqity: 9.0128,rad: 34.3342
epoch 136,  actor_loss: -19.1618,  critic_loss: 1.4136, cost_time: 3.3215, best_solution: [18.069290161132812],od: 6.0916, eqity: 8.9945,rad: 32.1269
epoch 137,  actor_loss: 7.6948,  critic_loss: 1.5837, cost_time: 3.4912, best_solution: [18.069290161132812],od: 8.5418, eqity: 9.8637,rad: 34.1542
epoch 138,  actor_loss: -23.4988,  critic_loss: 1.5924, cost_time: 3.4216, best_solution: [18.069290161132812],od: 6.3957, eqity: 7.7359,rad: 34.2398
epoch 139,  actor_loss: -15.0123,  critic_loss: 0.9915, cost_time: 3.4727, best_solution: [18.069290161132812],od: 7.3633, eqity: 8.8769,rad: 36.6477
epoch 140,  actor_loss: -6.0542,  critic_loss: 1.6286, cost_time: 3.4599, best_solution: [18.069290161132812],od: 7.6075, eqity: 8.4882,rad: 33.9806
epoch 141,  actor_loss: -2.9708,  critic_loss: 1.6292, cost_time: 3.4751, best_solution: [18.069290161132812],od: 6.7626, eqity: 9.2222,rad: 32.3918
epoch 142,  actor_loss: 23.8210,  critic_loss: 1.3509, cost_time: 3.5646, best_solution: [18.069290161132812],od: 8.4417, eqity: 9.6814,rad: 36.0035
epoch 143,  actor_loss: 28.4070,  critic_loss: 1.6873, cost_time: 3.5583, best_solution: [18.069290161132812],od: 7.5724, eqity: 9.4084,rad: 33.6210
epoch 144,  actor_loss: 22.6881,  critic_loss: 1.5890, cost_time: 3.5835, best_solution: [18.069290161132812],od: 7.2134, eqity: 8.9749,rad: 32.2629
epoch 145,  actor_loss: 13.2101,  critic_loss: 1.6452, cost_time: 3.2997, best_solution: [18.069290161132812],od: 7.0847, eqity: 8.6129,rad: 30.8525
epoch 146,  actor_loss: 11.7392,  critic_loss: 1.3249, cost_time: 3.5968, best_solution: [18.069290161132812],od: 7.8211, eqity: 8.8752,rad: 32.5745
epoch 147,  actor_loss: 18.0672,  critic_loss: 1.8970, cost_time: 3.6456, best_solution: [18.069290161132812],od: 8.8378, eqity: 10.3236,rad: 35.3022
8.837827891111374 10.323593221604824 35.30220550298691
epoch 148,  actor_loss: -12.6192,  critic_loss: 1.4554, cost_time: 3.5315, best_solution: [18.136390686035156],od: 8.4079, eqity: 9.2013,rad: 34.1542
epoch 149,  actor_loss: -15.2667,  critic_loss: 1.0533, cost_time: 3.5388, best_solution: [18.136390686035156],od: 9.1521, eqity: 9.8761,rad: 38.4811
9.152145329862833 9.876080624759197 38.48111927509308
epoch 150,  actor_loss: -32.8242,  critic_loss: 1.7344, cost_time: 3.6242, best_solution: [19.150611877441406],od: 7.2519, eqity: 10.0251,rad: 31.8832
epoch 151,  actor_loss: -31.5066,  critic_loss: 2.3685, cost_time: 3.5146, best_solution: [19.150611877441406],od: 7.2119, eqity: 9.2403,rad: 31.9489
epoch 152,  actor_loss: -30.4730,  critic_loss: 2.4504, cost_time: 3.3578, best_solution: [19.150611877441406],od: 6.5926, eqity: 8.1690,rad: 33.5842
epoch 153,  actor_loss: -15.5720,  critic_loss: 1.1888, cost_time: 3.4672, best_solution: [19.150611877441406],od: 7.4868, eqity: 9.5692,rad: 33.7570
epoch 154,  actor_loss: -2.9504,  critic_loss: 1.2077, cost_time: 3.6575, best_solution: [19.150611877441406],od: 7.5696, eqity: 9.6438,rad: 34.2742
epoch 155,  actor_loss: 16.0435,  critic_loss: 1.8979, cost_time: 3.5781, best_solution: [19.150611877441406],od: 7.9663, eqity: 9.1671,rad: 34.6346
