epoch 0,  actor_loss: 105.5868,  critic_loss: 24.2789, cost_time: 1.8379, best_solution: 0,od: 2.9347, eqity: 2.7326,rad: 11.7176
epoch 117,  actor_loss: 47.7154,  critic_loss: 30.9356, cost_time: 1.4967, best_solution: [13.415441513061523],od: 10.5479, eqity: 6.3547,rad: 23.1843
epoch 118,  actor_loss: 14.8546,  critic_loss: 39.4604, cost_time: 1.4392, best_solution: [13.415441513061523],od: 10.8706, eqity: 6.7122,rad: 28.8276
epoch 119,  actor_loss: -34.2265,  critic_loss: 39.9355, cost_time: 1.3872, best_solution: [13.415441513061523],od: 9.8334, eqity: 6.4110,rad: 23.9787
epoch 120,  actor_loss: -44.8005,  critic_loss: 41.3022, cost_time: 1.3937, best_solution: [13.415441513061523],od: 9.3605, eqity: 5.8294,rad: 29.6957
epoch 121,  actor_loss: -110.5630,  critic_loss: 47.9261, cost_time: 1.2689, best_solution: [13.415441513061523],od: 6.2445, eqity: 4.8656,rad: 25.2852
epoch 122,  actor_loss: -51.5426,  critic_loss: 31.8648, cost_time: 1.3802, best_solution: [13.415441513061523],od: 8.1416, eqity: 5.2065,rad: 21.2306
epoch 123,  actor_loss: -8.0393,  critic_loss: 38.5670, cost_time: 1.2532, best_solution: [13.415441513061523],od: 8.4049, eqity: 4.6248,rad: 19.9242
epoch 124,  actor_loss: 81.4886,  critic_loss: 72.2383, cost_time: 1.3381, best_solution: [13.415441513061523],od: 10.3607, eqity: 5.8521,rad: 27.4100
epoch 125,  actor_loss: 15.4217,  critic_loss: 27.9882, cost_time: 1.3813, best_solution: [13.415441513061523],od: 7.6789, eqity: 5.1436,rad: 21.9514
epoch 126,  actor_loss: 7.5433,  critic_loss: 21.4249, cost_time: 1.3355, best_solution: [13.415441513061523],od: 6.3288, eqity: 5.1220,rad: 20.1866
epoch 127,  actor_loss: 119.9619,  critic_loss: 57.1270, cost_time: 1.3394, best_solution: [13.415441513061523],od: 9.1791, eqity: 5.2981,rad: 24.8331
epoch 128,  actor_loss: 148.1455,  critic_loss: 56.6728, cost_time: 1.5648, best_solution: [13.415441513061523],od: 9.6553, eqity: 6.6942,rad: 26.1772
epoch 129,  actor_loss: 110.7469,  critic_loss: 28.0803, cost_time: 1.3989, best_solution: [13.415441513061523],od: 8.9222, eqity: 6.0714,rad: 17.1025
epoch 130,  actor_loss: 95.7576,  critic_loss: 43.4323, cost_time: 1.3621, best_solution: [13.415441513061523],od: 8.0166, eqity: 4.5008,rad: 22.1163
epoch 131,  actor_loss: 233.4608,  critic_loss: 93.6024, cost_time: 1.4380, best_solution: [13.415441513061523],od: 13.9454, eqity: 7.6294,rad: 20.8835
13.945421624928713 7.629364393651485 20.8834730386734
epoch 132,  actor_loss: 115.3635,  critic_loss: 37.2936, cost_time: 1.4345, best_solution: [14.007619857788086],od: 9.8932, eqity: 6.5737,rad: 28.7301
epoch 133,  actor_loss: 64.7953,  critic_loss: 27.0725, cost_time: 1.4105, best_solution: [14.007619857788086],od: 8.5595, eqity: 5.7152,rad: 26.1772
epoch 134,  actor_loss: 10.7511,  critic_loss: 30.0199, cost_time: 1.4403, best_solution: [14.007619857788086],od: 8.4152, eqity: 5.1137,rad: 17.7993
epoch 135,  actor_loss: -9.2260,  critic_loss: 44.0392, cost_time: 1.4086, best_solution: [14.007619857788086],od: 7.8770, eqity: 4.6752,rad: 17.9705
epoch 136,  actor_loss: 27.8005,  critic_loss: 38.4940, cost_time: 1.2691, best_solution: [14.007619857788086],od: 10.0324, eqity: 5.7846,rad: 21.3282
epoch 137,  actor_loss: 66.9953,  critic_loss: 50.8856, cost_time: 1.4454, best_solution: [14.007619857788086],od: 12.0605, eqity: 7.5380,rad: 22.8434
epoch 138,  actor_loss: 7.8983,  critic_loss: 37.5752, cost_time: 1.4749, best_solution: [14.007619857788086],od: 11.5129, eqity: 7.0451,rad: 25.2852
