epoch 0,  actor_loss: 135.2099,  critic_loss: 47.6246, cost_time: 5.7734, best_solution: 0,od: 5.5084, eqity: 4.0563,rad: 23.4291
epoch 80,  actor_loss: -15.1933,  critic_loss: 17.4080, cost_time: 5.5669, best_solution: [12.275748252868652],od: 5.6565, eqity: 4.6382,rad: 19.8130
epoch 81,  actor_loss: 142.8200,  critic_loss: 41.7430, cost_time: 5.5014, best_solution: [12.275748252868652],od: 9.0769, eqity: 6.8837,rad: 27.4836
epoch 82,  actor_loss: 106.6556,  critic_loss: 40.1280, cost_time: 5.4066, best_solution: [12.275748252868652],od: 6.3108, eqity: 4.4090,rad: 15.7721
epoch 83,  actor_loss: 73.5781,  critic_loss: 19.6784, cost_time: 5.2773, best_solution: [12.275748252868652],od: 5.5572, eqity: 4.7167,rad: 23.2579
epoch 84,  actor_loss: 140.5324,  critic_loss: 40.5709, cost_time: 5.5505, best_solution: [12.275748252868652],od: 8.1906, eqity: 5.5122,rad: 28.2044
epoch 85,  actor_loss: 173.7947,  critic_loss: 52.0752, cost_time: 5.5839, best_solution: [12.275748252868652],od: 9.3602, eqity: 5.4363,rad: 22.1163
epoch 86,  actor_loss: 173.8327,  critic_loss: 52.8703, cost_time: 5.9780, best_solution: [12.275748252868652],od: 9.8082, eqity: 6.5708,rad: 25.4699
epoch 87,  actor_loss: 62.9282,  critic_loss: 32.7875, cost_time: 5.0229, best_solution: [12.275748252868652],od: 7.8284, eqity: 4.1681,rad: 23.9787
epoch 88,  actor_loss: 125.8707,  critic_loss: 39.8692, cost_time: 5.6664, best_solution: [12.275748252868652],od: 10.1843, eqity: 6.9931,rad: 35.0806
10.184258501511067 6.993079274892807 35.08062183856964
epoch 89,  actor_loss: -20.7328,  critic_loss: 34.0098, cost_time: 4.7832, best_solution: [12.354776382446289],od: 6.9938, eqity: 5.5375,rad: 22.3978
epoch 90,  actor_loss: 50.8104,  critic_loss: 53.5175, cost_time: 5.8767, best_solution: [12.354776382446289],od: 10.6799, eqity: 7.5837,rad: 23.0867
epoch 91,  actor_loss: -78.8890,  critic_loss: 45.0503, cost_time: 5.0987, best_solution: [12.354776382446289],od: 7.2059, eqity: 4.5580,rad: 23.4427
epoch 92,  actor_loss: -59.1937,  critic_loss: 30.0531, cost_time: 6.1168, best_solution: [12.354776382446289],od: 9.9814, eqity: 6.8240,rad: 28.7404
epoch 93,  actor_loss: -139.0712,  critic_loss: 59.5010, cost_time: 4.8093, best_solution: [12.354776382446289],od: 5.4244, eqity: 4.9195,rad: 20.9726
epoch 94,  actor_loss: -90.0344,  critic_loss: 48.4259, cost_time: 5.3879, best_solution: [12.354776382446289],od: 7.4734, eqity: 5.0069,rad: 22.0115
epoch 95,  actor_loss: -34.9890,  critic_loss: 34.6306, cost_time: 6.2749, best_solution: [12.354776382446289],od: 9.2687, eqity: 7.4886,rad: 27.4836
epoch 96,  actor_loss: -38.1698,  critic_loss: 43.2848, cost_time: 5.7534, best_solution: [12.354776382446289],od: 7.2934, eqity: 5.6140,rad: 24.0523
