epoch 0,  actor_loss: 257.4099,  critic_loss: 55.3905, cost_time: 39.4169, best_solution: 0,od: 6.4475, eqity: 6.3240,rad: 17.1025
epoch 101,  actor_loss: 90.2099,  critic_loss: 33.4465, cost_time: 9.3791, best_solution: [12.716044425964355],od: 12.9681, eqity: 10.5893,rad: 23.7051
epoch 102,  actor_loss: 21.8525,  critic_loss: 31.9548, cost_time: 2.0761, best_solution: [12.716044425964355],od: 12.6579, eqity: 8.3342,rad: 27.7660
epoch 103,  actor_loss: 69.0044,  critic_loss: 27.0445, cost_time: 1.9878, best_solution: [12.716044425964355],od: 14.8040, eqity: 9.5317,rad: 24.8467
epoch 104,  actor_loss: 12.2129,  critic_loss: 24.5890, cost_time: 41.1705, best_solution: [12.716044425964355],od: 11.1932, eqity: 8.3312,rad: 27.8398
epoch 105,  actor_loss: 54.9990,  critic_loss: 37.0085, cost_time: 43.2333, best_solution: [12.716044425964355],od: 11.4111, eqity: 8.8735,rad: 21.0837
epoch 106,  actor_loss: 39.9702,  critic_loss: 33.0896, cost_time: 44.3102, best_solution: [12.716044425964355],od: 9.2281, eqity: 7.1884,rad: 18.5938
epoch 107,  actor_loss: 183.5230,  critic_loss: 45.9368, cost_time: 45.8453, best_solution: [12.716044425964355],od: 14.6767, eqity: 10.4417,rad: 20.6210
epoch 108,  actor_loss: 172.4776,  critic_loss: 36.7184, cost_time: 43.2579, best_solution: [12.716044425964355],od: 10.5612, eqity: 9.9859,rad: 27.4972
epoch 109,  actor_loss: 197.6697,  critic_loss: 46.2809, cost_time: 46.3520, best_solution: [12.716044425964355],od: 15.1462, eqity: 11.4641,rad: 29.6957
15.146174346096814 11.46413416415453 29.695666909217834
epoch 110,  actor_loss: 122.6505,  critic_loss: 34.5770, cost_time: 42.4496, best_solution: [13.655491828918457],od: 14.1231, eqity: 9.3572,rad: 25.4699
epoch 111,  actor_loss: 209.7648,  critic_loss: 64.7728, cost_time: 20.5338, best_solution: [13.655491828918457],od: 16.0239, eqity: 12.8542,rad: 31.9118
16.02394695021212 12.85423706099391 31.911773324012756
epoch 112,  actor_loss: 123.3501,  critic_loss: 35.2943, cost_time: 13.4274, best_solution: [15.076960563659668],od: 14.5358, eqity: 11.6599,rad: 33.2381
epoch 113,  actor_loss: 56.2126,  critic_loss: 30.1528, cost_time: 2.0117, best_solution: [15.076960563659668],od: 14.0169, eqity: 10.8000,rad: 32.0053
epoch 114,  actor_loss: 15.4587,  critic_loss: 26.6421, cost_time: 1.9971, best_solution: [15.076960563659668],od: 16.1470, eqity: 11.2489,rad: 30.4901
epoch 115,  actor_loss: 37.7182,  critic_loss: 41.0022, cost_time: 6.7458, best_solution: [15.076960563659668],od: 15.9694, eqity: 11.1790,rad: 25.4699
epoch 116,  actor_loss: -21.8438,  critic_loss: 39.3530, cost_time: 41.2514, best_solution: [15.076960563659668],od: 13.4629, eqity: 8.9461,rad: 22.0251
epoch 117,  actor_loss: -55.0197,  critic_loss: 35.5886, cost_time: 39.0225, best_solution: [15.076960563659668],od: 10.3733, eqity: 6.9122,rad: 23.7051
epoch 118,  actor_loss: -2.7034,  critic_loss: 28.4393, cost_time: 45.0651, best_solution: [15.076960563659668],od: 7.1823, eqity: 7.5862,rad: 21.1570
